"SS","OR.A1.Est","OR.A0.Est","OR.Est","ORX.Est","PS.Est","SCHID"
1,48.9873379744501,47.6094401160063,47.6094401160063,48.127304802769,0.240201570539431,1
1,54.136277154341,52.696049425374,52.696049425374,53.4966375540176,0.50749431151279,1
1,48.0654447296001,46.6097664697208,46.6097664697208,47.1423061266888,0.403224005343032,1
1,42.5257543825256,41.2334737367193,41.2334737367193,41.4407474876958,0.188905690804671,1
1,48.5767362998332,47.3599738375227,47.3599738375227,47.7225287648836,0.115330007066633,1
1,60.1701406406124,59.0871363033602,59.0871363033602,59.5205186630546,0.57016635776189,1
1,54.6664678712431,53.4885105664808,53.4885105664808,54.0444789919364,0.403537656293844,1
1,58.236357268959,57.1187727281064,57.1187727281064,57.4292907717939,0.356277663453405,1
1,61.2396493615075,60.1389124285933,60.1389124285933,60.6145185642791,0.335070993025823,1
1,48.1452285190564,46.561727621111,46.561727621111,46.9710171583608,0.24524789263227,1
1,48.5289327087131,47.1351064334565,47.1351064334565,47.8304382840106,0.257654497905161,1
1,61.4122450539104,60.2658264020605,60.2658264020605,60.5661638761837,0.394497691364776,1
1,43.9917175228509,42.6384911005253,42.6384911005253,42.9932534863527,0.16300910553029,1
1,46.5205122998842,44.9922984604846,44.9922984604846,45.5242338391374,0.503674701689429,1
1,57.7449160868449,56.5171282397751,56.5171282397751,57.0333849204837,0.303594347363741,1
1,51.6287942699045,50.6137545535217,50.6137545535217,50.8951301909689,0.128122849085576,1
1,30.4574979636322,28.8036918096669,28.8036918096669,28.4989914564234,0.0776403739330286,1
2,29.2468381323938,28.6998081364887,28.6998081364887,28.8442407214131,0.0254274836304292,2
2,58.2179357882857,57.2254187676477,57.2254187676477,57.6454275376366,0.329833911563705,2
2,62.7126397672767,62.37073966997,62.7126397672767,62.1570653545644,0.36699979028296,3
2,39.4038812980273,38.8749298276829,39.4038812980273,39.6118911811953,0.293606899653342,3
2,55.938873261215,55.2809065120649,55.938873261215,55.2500551529607,0.236079216588591,3
2,49.6577858390498,48.7070972569597,49.6577858390498,48.3392324717737,0.245302922949399,3
2,47.3554442852698,46.9772925570069,47.3554442852698,47.0037917677922,0.305170367328829,3
2,53.5696265717831,52.6706232031359,53.5696265717831,52.3058819295645,0.0685980270665838,3
2,73.5338698039689,73.0973193759339,73.5338698039689,73.4222876273086,0.23705069040495,3
2,64.3726744349203,64.0380512984125,64.3726744349203,63.9251563370595,0.395247727460867,3
2,63.8973704742951,63.2474034801455,63.8973704742951,63.452747327985,0.0536625121280701,4
2,66.0918935027477,65.8435054271974,66.0918935027477,65.8409655320019,0.0405046059188519,4
2,64.488985916043,64.0997088211854,64.488985916043,64.0736558898652,0.171226839302164,4
2,63.0660097809955,62.5287667637182,63.0660097809955,62.4042773467303,0.277975198929788,4
2,61.9296855737986,60.8968622135478,61.9296855737986,61.1346536164225,0.0401467004685788,4
1,35.2242442189402,33.6364493248851,33.6364493248851,33.901634439734,0.11678103216866,5
1,41.5033812313303,40.1184704694816,40.1184704694816,40.3531585733149,0.327774476852072,5
2,64.9804472304436,64.2055402457091,64.9804472304436,64.3874682195174,0.38992919523495,6
1,49.9127729960032,48.54472797768,49.9127729960032,49.2552465133389,0.286753935657738,7
1,33.783396509726,32.0078801118609,33.783396509726,32.4420507266814,0.11366634123301,7
1,48.4784826209984,47.1923716041609,48.4784826209984,47.6192236596738,0.216017227147591,7
1,40.0060088692585,38.7191965205735,40.0060088692585,39.2439477974619,0.215981036009064,7
1,57.8155589520793,56.6625939566455,57.8155589520793,57.4425545075595,0.412051619267346,7
1,44.9754951259022,43.5007089584645,44.9754951259022,43.9460663282704,0.0770392642355964,8
1,62.0833202505727,61.0696754276702,62.0833202505727,61.1495019540997,0.0215148223099266,9
1,71.5082434693572,70.5464430154423,71.5082434693572,70.6927223013654,0.177372576908333,9
2,57.2961063630847,56.5420125335087,56.5420125335087,56.5473706891691,0.0238850252237994,12
1,65.33225201312,64.5217954821416,64.5217954821416,64.551324277713,0.1245071412932,14
1,62.4211049967749,61.4349778595195,61.4349778595195,61.644888838695,0.562935584069886,14
1,65.9400371626282,65.0255011224914,65.0255011224914,65.07206500041,0.0984740939803532,14
1,70.3578742128926,69.3317618699205,69.3317618699205,69.168078725555,0.0518580964845334,14
1,67.1561909612665,66.2130212371565,66.2130212371565,66.02693761694,0.11311839551282,14
1,49.0532041020665,47.882086639993,47.882086639993,47.9846300615293,0.0521923776278025,14
1,63.9984145507147,62.9982881379465,62.9982881379465,63.1293940902366,0.0744525335169259,14
1,59.9427490554975,58.9487396809762,58.9487396809762,59.2210848209338,0.160869621322282,14
1,63.9556454443106,63.002148739949,63.002148739949,62.8658185058211,0.0570643243052484,14
