"SS","OR.A1.Est","OR.A0.Est","OR.Est","ORX.Est","PS.Est","SCHID"
2,48.3420455090756,48.0864353158929,48.0864353158929,48.1791519159487,0.280864752202677,1
2,53.9263258069516,53.4169432714017,53.4169432714017,52.8723197594153,0.423728452636612,1
2,47.8139718917695,47.463131856808,47.463131856808,47.2744974093246,0.286481234962773,1
2,41.6973563244923,41.1490463682996,41.1490463682996,41.5552197471288,0.237950024601895,1
2,48.2902443270432,48.1732441984554,48.1732441984554,47.910226642388,0.195926042502294,1
2,59.7666387639075,59.3234060812689,59.3234060812689,59.4250971693315,0.483493012379888,1
2,54.4671563784533,54.0940216318868,54.0940216318868,53.7027059938891,0.393642456490877,1
2,58.2979390180457,57.6564214498001,57.6564214498001,58.0035176784972,0.184014707801376,1
2,61.0688119139035,60.6187684722803,60.6187684722803,60.9843881562486,0.30966563121861,1
2,47.6324441578657,46.5315009470388,46.5315009470388,46.9763066928073,0.19944440499421,1
2,47.60875822171,47.5240099284508,47.5240099284508,47.4920960888285,0.395043262719545,1
2,60.6715096074481,61.157448205231,61.157448205231,61.9285195003322,0.187615038130673,1
2,43.3343794839876,42.9254670558343,42.9254670558343,43.2920925053372,0.250376615880096,1
2,45.7802257386009,45.3902548449508,45.3902548449508,45.2665743500647,0.275776835548483,1
2,57.3068313263343,56.690029609165,56.690029609165,57.0733786929237,0.286319686115644,1
2,52.0495871437357,51.8907326352319,51.8907326352319,51.4305032438371,0.198007587216942,1
2,29.7086329211095,28.6478158718832,28.6478158718832,29.3499629274962,0.127092950024516,1
2,28.8848194475285,27.8649987891788,27.8649987891788,28.2823195170013,0.0154562564902555,2
2,57.4139270404383,56.7085015353359,56.7085015353359,56.9603881675683,0.232103807139736,2
2,62.6281378720216,62.2841042607416,62.6281378720216,62.2918149314787,0.272065546435415,3
2,40.1055462809469,39.1151228934923,40.1055462809469,39.6453536427892,0.244992649292045,3
2,55.3243039656166,55.0083027430429,55.3243039656166,55.1345466212503,0.216864742821393,3
2,48.6028202576823,47.6190085990127,48.6028202576823,47.557642335559,0.233882500594936,3
2,46.8285990914308,46.3440888013912,46.8285990914308,46.767725583457,0.239311257873299,3
2,52.726445319098,52.1239381058453,52.726445319098,52.2096270116642,0.0861410708044149,3
2,73.3657747549519,72.7979712886166,73.3657747549519,73.403131807701,0.304700596535951,3
2,64.540597808965,63.7131778062913,64.540597808965,63.9335383551095,0.368395180326818,3
1,65.2420184926595,63.8675129184876,65.2420184926595,63.9278739943652,0.0728041701240151,4
1,67.1134122996553,65.8174567807036,67.1134122996553,65.8621323181235,0.0737351524925361,4
1,65.7638288011708,64.3491153085146,65.7638288011708,64.2369114528043,0.131854936484729,4
1,64.1141868738645,62.7607880480197,64.1141868738645,62.6321180554895,0.143767463180431,4
1,62.9895157869114,61.5954347688687,62.9895157869114,61.5742428840683,0.0315030444673479,4
1,35.521882310502,34.2243936469673,34.2243936469673,33.9311798402228,0.233815648247467,5
1,41.5770635647145,40.1706096648591,40.1706096648591,40.6279821014764,0.399530852427603,5
2,64.269069624242,63.6020709767149,64.269069624242,63.4812353058778,0.417097196856126,6
1,49.7620431496874,48.4852803592297,49.7620431496874,48.5545367658862,0.423844409206346,7
1,33.3638403821477,32.0000156095491,33.3638403821477,31.8326595898605,0.253764448909089,7
1,47.8090042746491,46.5057504741491,47.8090042746491,46.3226161692127,0.371100249757947,7
1,39.8449628234006,38.5270115663931,39.8449628234006,38.3971359048854,0.416683639181327,7
1,57.4136535689147,56.0466987345312,57.4136535689147,56.7172054302891,0.4613074630974,7
2,44.6370031635146,44.1222242630518,44.6370031635146,44.2909264643437,0.182309340999671,8
2,61.489665166266,60.9857384508512,61.489665166266,60.9587618508221,0.025743314783201,9
2,71.4149337233778,70.8586829226674,71.4149337233778,71.4101488714031,0.230218050993817,9
2,56.7478522624899,56.5216845702375,56.5216845702375,56.7502909306831,0.0287095546916676,12
1,66.9568398183305,65.710107839392,65.710107839392,65.2682347261247,0.0768801365008504,14
1,63.4157880727357,62.1372926638234,62.1372926638234,63.1430726845658,0.352709216918155,14
1,66.5204208770864,65.1971555583952,65.1971555583952,64.8501809703553,0.0537103233717396,14
1,71.4448114255201,70.018939427955,70.018939427955,69.8839638483788,0.0483862677319114,14
1,67.8978751344747,66.5404382902545,66.5404382902545,66.0207049964876,0.0591334314725248,14
1,49.9801333629614,48.8389205617942,48.8389205617942,48.3788019239471,0.0251945751956039,14
1,65.0408181881209,63.7406742574887,63.7406742574887,63.3777448237505,0.0349723807262847,14
1,61.2550204160297,59.982663577222,59.982663577222,60.3052370783653,0.333107024755844,14
1,64.8948553251163,63.5834573940056,63.5834573940056,63.8671107023152,0.0692279636964726,14
1,68.7034113130033,67.3099821673415,67.3099821673415,67.1596241928386,0.0238713035989145,14
2,50.1522361146861,49.9591973500144,49.9591973500144,49.1438666119999,0.0731486401378092,17
2,39.435712229113,38.6823036181283,38.6823036181283,38.9967415784766,0.278248776029863,17
2,54.5715708932676,54.1591033073645,54.1591033073645,54.5229224761759,0.337185361335622,17
2,36.4611132038172,35.600934332612,35.600934332612,35.5018984728372,0.0766774557857646,17
2,35.9402527991783,35.0214967655494,35.0214967655494,35.0707855643685,0.059569729217318,17
2,60.9394122871618,60.0244609893233,60.0244609893233,60.1950947438285,0.357997593615561,17
2,37.2476375029662,36.107745917948,36.107745917948,36.3927462011809,0.236867887633146,17
2,46.3050872644114,45.9574153554622,45.9574153554622,45.7179709529059,0.247832383756963,17
2,50.5223552604033,50.2419615531108,50.2419615531108,49.9828829128074,0.400573458012674,17
2,41.34307655306,40.9197037405519,40.9197037405519,41.1752796282375,0.132319665667507,17
2,55.7149243268831,55.4701017500238,55.4701017500238,55.3874007580857,0.385635333314758,17
2,64.9214488051139,64.5152853944887,64.5152853944887,64.554494646679,0.0643882554541627,17
2,59.1514954253939,58.7282700931896,58.7282700931896,58.7640462723119,0.0296480236996422,18
2,52.2650842865381,51.9165221372864,51.9165221372864,52.2881171176093,0.0782700430599959,19
2,69.3548719027939,68.8785083413132,68.8785083413132,69.0730007422868,0.0958554629589362,19
2,53.0114766844851,52.7591395063888,52.7591395063888,52.5440944803212,0.0930812036921429,19
2,37.6099918036034,36.6588993099027,36.6588993099027,37.1189478694731,0.0418791030448966,19
2,60.2404944470756,59.9992834498004,59.9992834498004,60.1674828114209,0.0582729008971058,19
2,52.4483508284939,52.3995869455165,52.3995869455165,52.1144919229483,0.0409723559857594,19
2,48.7795417081576,48.3493368842859,48.3493368842859,48.1512849592302,0.0976111441580373,19
2,56.629447011796,56.2274182698595,56.2274182698595,56.6449598634646,0.0588052781456324,19
2,57.5996956763044,57.0257260890706,57.0257260890706,56.9296574682553,0.0364226593629553,19
2,70.4704105868775,69.9916012830823,69.9916012830823,70.421468453042,0.0713208020685329,19
2,44.4132873322011,44.0244626613971,44.0244626613971,43.9166051429389,0.0505406746281707,19
2,70.9193424496887,70.5159268006478,70.5159268006478,70.9090082913539,0.0927897397590914,19
1,64.6596548551465,63.2627915014248,63.2627915014248,62.8704513065083,0.0208977715368108,20
1,56.9294071892005,55.7748845559419,55.7748845559419,56.2603040498801,0.0354413714495058,20
1,31.3123464655921,29.9353710395443,29.9353710395443,30.4901997602248,0.0153600704490099,20
1,40.5244474699072,39.1809280089643,39.1809280089643,39.1174545512466,0.0662669212701621,20
1,54.1502923697562,52.8592795012932,52.8592795012932,53.5392280003683,0.0754778407941869,20
1,61.8252589336724,60.6376476064363,61.8252589336724,59.9386238403006,0.0899511578870662,20
2,40.0001477005319,39.5173484665185,39.5173484665185,39.6781755052649,0.115652524882545,22
2,60.1290259818571,59.7872678122589,59.7872678122589,59.6939390071827,0.0330229853127603,22
2,56.4603790013249,55.8994504441051,56.4603790013249,56.3277610954185,0.0987469706056739,23
2,49.6342401883213,48.8983060903749,49.6342401883213,49.3967163766504,0.0958480421839931,23
2,33.5024667282916,32.3365914500865,33.5024667282916,32.1008585321754,0.0635298386023253,23
2,30.9385695478297,29.9897182521117,30.9385695478297,30.0029267892016,0.0725868311440175,23
2,33.1310953281614,32.0399823719656,33.1310953281614,32.3671829945743,0.0391897952082628,23
