"SS","OR.A1.Est","OR.A0.Est","OR.Est","ORX.Est","PS.Est","SCHID"
1,47.9073497625756,47.0112776549168,47.0112776549168,47.5713326005888,0.306440547082284,1
1,53.0447822151964,52.0570807678475,52.0570807678475,52.7617093312727,0.484909449254248,1
1,48.311634593733,47.4211163650525,47.4211163650525,47.8611065102277,0.230807833014949,1
1,42.1022108600922,41.1858254724069,41.1858254724069,40.9133345127013,0.245621184708775,1
1,47.7995810009075,46.8590436433264,46.8590436433264,47.2173672156656,0.14906791967417,1
1,60.0430357923105,59.2512439383783,59.2512439383783,59.4415459169632,0.517541403932171,1
1,54.359539685164,53.4784408216914,53.4784408216914,53.8839333832377,0.388678465040777,1
1,58.5268330287981,57.7007730916149,57.7007730916149,57.6616525621854,0.201024624049143,1
1,60.6529231646958,59.8642459605169,59.8642459605169,60.3944573101311,0.402615933220021,1
1,47.0442331639277,46.1835850747608,46.1835850747608,46.0935109509867,0.327377550728802,1
1,47.3439750556312,46.3945018651774,46.3945018651774,46.7746076221795,0.469805118250602,1
1,60.8346147259435,60.0405039216724,60.0405039216724,59.858488781223,0.265799802760406,1
1,43.0446853056297,42.1380565671025,42.1380565671025,42.3680660633381,0.151775628638039,1
1,46.4341658004542,45.6194158197541,45.6194158197541,46.4468968632036,0.262280257506773,1
1,57.1188041507202,56.3001953166971,56.3001953166971,56.4924114746005,0.273067949588221,1
1,52.4763891652737,51.5640779194186,51.5640779194186,51.4908769404727,0.120659766713911,1
1,29.6485103986299,28.8607409079685,28.8607409079685,29.0972449180696,0.113323809917228,1
2,29.0985695361995,28.3440454625994,28.3440454625994,28.3888407452259,0.0131083783371915,2
2,58.3882349301942,57.516778988087,57.516778988087,57.9919157720902,0.283233242392595,2
1,62.7017942597704,61.967022180028,62.7017942597704,62.5021239025317,0.353364574642222,3
1,39.631527861595,38.7675355127857,39.631527861595,39.4728421087303,0.207946320686863,3
1,54.7541982453492,53.9349566850731,54.7541982453492,54.5261253000193,0.233355090166403,3
1,48.2552794021243,47.382594397385,48.2552794021243,47.6686319843289,0.319446659262098,3
1,47.3988579892714,46.5802787477119,47.3988579892714,46.6924290825436,0.211412539454452,3
1,52.2828065797216,51.5210794537273,52.2828065797216,51.6755089686237,0.0773966469330274,3
1,73.5507154243975,72.8630955892228,73.5507154243975,73.2414635083137,0.39089589797387,3
1,64.4034938707997,63.6888157910043,64.4034938707997,63.7527069583958,0.441975572709926,3
1,64.2733837057036,63.5030888793766,64.2733837057036,63.6011258574228,0.0376341741297477,4
1,66.2151682381875,65.4993729382403,66.2151682381875,65.7443593653642,0.0485041451199531,4
1,64.1853526090415,63.5059508088028,64.1853526090415,63.3475353724295,0.19506101338932,4
1,63.0498358902746,62.2704480995265,63.0498358902746,62.0374810191764,0.192227604612659,4
1,60.9855549095789,60.2714903386164,60.9855549095789,60.5906468771254,0.0211724522086643,4
1,34.5843719802033,33.799339562038,33.799339562038,33.8574065049648,0.176241471978639,5
1,41.25277862826,40.4786786896204,40.4786786896204,40.4282590721826,0.270879344710349,5
1,64.1782415333237,63.541174453215,64.1782415333237,63.8627485577801,0.501616481033965,6
1,48.8566532628789,47.860520539545,48.8566532628789,48.3345141383636,0.37505495240831,7
1,31.3249280490896,30.4959368531728,31.3249280490896,31.1463034005605,0.143804695453059,7
1,46.4387584433629,45.4589194927241,46.4387584433629,45.632684873428,0.247652819191498,7
1,38.1073834943823,37.231390754985,38.1073834943823,37.6605110710354,0.267839840287218,7
1,57.1055354268089,56.2017065291792,57.1055354268089,56.7812610434967,0.395875777574987,7
1,44.5613071437915,43.6920945129671,44.5613071437915,43.7842897745846,0.105874959657613,8
2,61.4381141163949,60.9090487856157,61.4381141163949,61.0428485236804,0.0222614960605507,9
2,71.0565270094811,70.4942669410139,71.0565270094811,70.1159315145027,0.227235480909236,9
2,57.3678663978964,56.6996420030636,56.6996420030636,56.9896791004278,0.0443852759170432,12
2,67.0838122148537,66.4884021829503,66.4884021829503,66.5894144529966,0.166225448124326,14
2,62.2773756007181,61.5512925683452,61.5512925683452,62.3575099910737,0.403443475078839,14
2,66.4820449973286,65.6709205050783,65.6709205050783,65.6727980014399,0.056894769586509,14
2,70.1884905246507,69.5413732880474,69.5413732880474,69.3024898063085,0.0670750849292867,14
2,66.6174829822435,65.7830380862013,65.7830380862013,66.1593594735446,0.0775606641373078,14
2,50.1477531858961,49.5311237192797,49.5311237192797,49.604956442725,0.0263917649409134,14
2,64.3875223717014,63.7691785239799,63.7691785239799,63.6467655359763,0.0596298097746918,14
2,61.0971758529591,60.4171016795254,60.4171016795254,60.4455438727421,0.298869580419318,14
2,64.956488232674,64.2421473431986,64.2421473431986,64.3962354724055,0.124144978863435,14
2,68.1178114809433,67.4314433931045,67.4314433931045,67.1966846911835,0.031671113060777,14
1,49.6912584962562,48.8918586809665,48.8918586809665,48.4817332541042,0.0151207908812734,17
1,39.2091373926926,38.2840518334948,38.2840518334948,38.5074769293717,0.214365707576558,17
1,54.5704028544143,53.617621324755,53.617621324755,54.0566141325682,0.407612668402036,17
1,35.3768048901312,34.5384433410165,34.5384433410165,34.693124014655,0.067301883061604,17
1,35.7269433322887,34.8471458033674,34.8471458033674,35.0117093632468,0.0186201357590606,17
1,60.4519873603556,59.6150970353387,59.6150970353387,59.7092388408061,0.405676274029121,17
1,37.2268186683073,36.3576421797033,36.3576421797033,36.8873108537636,0.19931248884877,17
1,46.1018271516757,45.1271272797995,45.1271272797995,45.3494122056854,0.234487770760021,17
1,50.6254757158569,49.7333844775539,49.7333844775539,50.1656754879289,0.450162334218295,17
1,42.3808243901472,41.5193642194427,41.5193642194427,41.553124883484,0.0495322199553505,17
1,55.7980352272016,54.9019069554517,54.9019069554517,54.9560075223781,0.228585408492468,17
1,65.4170182622949,64.713617191448,64.713617191448,64.4826447522406,0.0317538890287671,17
2,60.3731986438556,59.499516676203,59.499516676203,59.7788325783709,0.0630171644255345,18
2,53.3442855755786,52.4521534520401,52.4521534520401,53.3384290651051,0.0873327589955148,19
2,69.9910399582124,69.3440888553954,69.3440888553954,68.9444158413276,0.083132205270187,19
2,54.4218266272461,53.4862819317787,53.4862819317787,52.8713353675449,0.0982443221346533,19
2,38.4078990575992,37.1336979469276,37.1336979469276,37.2677759449855,0.0440192430542047,19
2,61.1205320805928,60.599199500804,60.599199500804,60.247444107197,0.0840316826208753,19
2,53.6621158627433,52.7100999738274,52.7100999738274,52.4841338842726,0.0626826694044748,19
2,49.7216542102199,48.7316672777424,48.7316672777424,48.6789044414434,0.0743235959243978,19
2,57.7610642413575,56.7546784471352,56.7546784471352,57.6696682631251,0.125083263438359,19
2,58.2066826321028,57.4661923418765,57.4661923418765,57.5036141514122,0.0554425914034126,19
2,70.9153035204637,70.1747557235727,70.1747557235727,69.5456564814021,0.0546163590503339,19
2,46.0043712605121,45.0992627412779,45.0992627412779,45.4962016497771,0.03290352684355,19
2,71.4296090366092,70.8080185454677,70.8080185454677,70.7091516505889,0.0625446733706997,19
1,63.776653187537,63.0586181118795,63.0586181118795,62.6071453369424,0.0196455665374578,20
1,55.4793026295698,54.7439187121826,54.7439187121826,55.0835553003783,0.0327604923304613,20
1,29.4110687024964,28.7322388468032,28.7322388468032,28.4843357866086,0.0129401598605305,20
1,40.5113814176035,39.731172040357,39.731172040357,39.327538432576,0.0291498667706771,20
1,54.12260001292,53.3289831667481,53.3289831667481,53.9019743465861,0.0796236213071762,20
1,59.5469953278645,58.7776269005405,59.5469953278645,58.790735890394,0.173501210686665,20
1,40.624891173298,39.8176447135206,39.8176447135206,39.6538348791385,0.0625465611671816,22
1,59.7508769788238,58.9628662650554,58.9628662650554,59.1072726752218,0.0204398384077197,22
1,57.1744356667826,56.2800780920518,57.1744356667826,55.9978549634871,0.0626387226571822,23
1,50.1230976100297,49.0926996275504,50.1230976100297,48.6226614196602,0.0713010509397624,23
1,33.3714998641301,32.3393140974194,33.3714998641301,33.1217972676627,0.10446852556181,23
1,31.6186203970867,30.7539475726815,31.6186203970867,29.6921587217219,0.149064698846183,23
1,33.1612732186474,32.2329512916887,33.1612732186474,32.1824049162063,0.0324552154682114,23
1,32.4345550086596,31.6949839000938,32.4345550086596,31.4644673340758,0.0249233852762285,23
1,47.8660060707594,47.0368872188994,47.0368872188994,46.8511558911396,0.0622316579067198,24
1,44.8854087812497,44.0922767996642,44.0922767996642,44.0725778846294,0.0332164558035923,24
2,50.6285475499669,49.6431207766158,49.6431207766158,49.7666273750057,0.0929566807240249,25
1,36.8892847630577,35.9285016663558,35.9285016663558,35.3286857484655,0.0670540649780025,26
1,46.3019951434287,45.3624707681634,45.3624707681634,45.2046659264843,0.0135499240242634,27
1,35.1269179218868,34.2750957291981,34.2750957291981,33.8620825125011,0.0262903704430594,27
1,48.342713956891,47.423165470361,47.423165470361,47.0186981550859,0.0248557911673971,27
1,57.2544329357168,56.5238420668184,56.5238420668184,56.6321530615206,0.0348855552966225,27
1,38.0228899821691,37.051150175308,37.051150175308,37.6214746633207,0.0588873932563289,28
1,45.5889068217245,44.6513611145427,44.6513611145427,44.3526790985903,0.115091666617386,28
1,39.4441306858266,38.7567575945806,38.7567575945806,38.1653217698581,0.0639386518587421,28
1,62.8139743113606,62.1231499948247,62.1231499948247,61.9597773675931,0.0976299680994618,28
1,49.5221379074704,48.6556818917253,48.6556818917253,48.741955136039,0.081682548173225,28
1,45.98820136934,45.0580548588134,45.0580548588134,45.7128471743,0.0186935042087012,28
1,38.1730171557646,37.3809402290219,37.3809402290219,37.3136544838404,0.0836915059371752,28
1,67.4908188611246,66.7746551615184,66.7746551615184,66.479249107358,0.0434655068154951,28
1,57.5106739685118,56.6348598456685,56.6348598456685,56.8346769307283,0.109229412629757,28
1,42.2663237301578,41.4115837150567,41.4115837150567,42.1470606664671,0.122459985047662,28
1,50.2400496952917,49.4291835753782,49.4291835753782,49.3928521379047,0.0217256951216938,28
1,43.4584556096372,42.5025829749137,42.5025829749137,43.051512128227,0.0922597876214527,28
1,59.6081392737939,58.8169736901948,58.8169736901948,58.9203911765402,0.0174542264357242,29
1,62.4425710801813,61.7002930007278,61.7002930007278,61.357849336511,0.0186065927664458,29
1,57.7932141166669,57.0850755573994,57.0850755573994,57.1345255846973,0.0143061832076637,29
1,33.9577629775773,33.1527317387019,33.1527317387019,33.5375223068711,0.00759950887329996,29
1,43.2055344819284,42.3702578231301,42.3702578231301,42.0707467723289,0.0159084365808869,29
1,53.967306126168,53.074419108833,53.074419108833,52.9592437626256,0.0117342868674543,29
1,41.7088175111552,40.8308958039839,40.8308958039839,40.4444690127761,0.0089702421340387,29
1,63.9663008043271,63.2130596856404,63.2130596856404,63.0504424465205,0.0198841291284122,29
1,55.3250879357839,54.4442452541526,54.4442452541526,54.1192572559184,0.0134070608539149,29
1,41.3643263004371,40.4985166884594,40.4985166884594,40.0848024475533,0.0114458338879967,29
1,41.9802671003311,41.2277856973378,41.2277856973378,40.7877222482936,0.00735829424105174,29
1,43.9443530104244,43.0581196398758,43.0581196398758,42.976932108048,0.0117894404450022,29
1,47.0546481817549,46.1221476223569,46.1221476223569,45.9828395509336,0.012847165329616,29
1,55.2257097705496,54.4430812456606,54.4430812456606,54.2911809317526,0.0195145692473638,29
1,50.3906445048683,49.4566201806163,49.4566201806163,49.6232487618317,0.0540858119551048,29
1,56.5375123262605,55.648968083071,55.648968083071,55.7187975203423,0.146443785340765,29
1,66.2968713822151,65.6457820974511,65.6457820974511,65.6668457445268,0.0199540061427959,29
1,39.9732978067074,39.1646219571557,39.1646219571557,38.7756428809913,0.00770314329653259,29
1,70.4397307913633,69.7463141327062,69.7463141327062,69.7456760654942,0.0404840557299503,29
1,56.3526901194808,55.4639173958928,55.4639173958928,55.0987830459321,0.0201347437790203,29
2,53.8645255034665,52.6944308630986,52.6944308630986,53.2768936039243,0.311156267993829,30
2,42.1341695590223,41.0406749370529,41.0406749370529,42.3086663782506,0.0938258327519399,30
2,48.2740365797801,47.2834624433503,47.2834624433503,47.5033438006852,0.0418856605753255,30
2,66.1307313203015,65.2151906612302,65.2151906612302,65.2154037244884,0.104092816274038,30
2,41.0652067847511,40.1770754451827,40.1770754451827,40.5902372897476,0.0656520279802493,30
2,38.3725001330286,37.9590115761391,37.9590115761391,37.6216555466697,0.252818601405889,30
2,72.6894927525752,71.9955134102265,71.9955134102265,71.4959973836558,0.0514641079892541,30
2,68.085381891201,67.5177370199937,67.5177370199937,67.505845114884,0.154015830440302,30
2,69.0970801287542,68.5437899077035,68.5437899077035,68.521656944049,0.044970214453828,30
2,58.979201820908,58.1623594435666,58.1623594435666,58.5592717109051,0.123337518642175,30
2,60.5168992036425,59.8400425866767,59.8400425866767,60.152181627751,0.0703102397080727,30
2,69.1040484436444,68.4670791545053,68.4670791545053,67.9942860193649,0.0802165454285661,30
2,47.8175163243314,46.7909488822794,46.7909488822794,48.927293174354,0.243564118207908,30
2,60.440474591283,59.6128075503259,59.6128075503259,59.0761820763435,0.0836920052397793,30
2,73.5546017284705,72.9056764386586,72.9056764386586,72.5689075804471,0.0849188372544086,30
2,47.3284733393528,46.3296501923634,46.3296501923634,46.4821195737738,0.12090233586878,30
2,58.0629114554071,57.3886868604574,57.3886868604574,58.1015838232304,0.377435952121741,30
2,65.3654078539512,64.5639178217895,64.5639178217895,64.5237451484594,0.0702420390391881,30
2,66.5091816696542,65.8590680348446,65.8590680348446,65.552203300507,0.070615502481856,30
2,63.6905910263431,63.1666223893178,63.1666223893178,62.6206329685987,0.0920044780964951,30
2,62.5594430312529,61.819920940575,61.819920940575,62.1614407742265,0.0713422251142394,30
2,54.0960008088533,52.9889348343757,52.9889348343757,53.3539843746832,0.448997456108774,30
2,51.4450159561255,50.6102058196302,50.6102058196302,50.2808899145778,0.254976813839124,30
2,63.3228738095532,62.7114469510246,62.7114469510246,62.7443326817746,0.163449248411875,30
2,63.3807564569446,62.6470802537808,62.6470802537808,62.6732781440069,0.143098000065644,30
2,46.3987028466397,45.5862758484897,45.5862758484897,45.8919633370871,0.401909821284211,30
2,42.5030325596724,41.5087408821729,41.5087408821729,42.0952758209367,0.400165958557361,30
2,46.0036580325002,45.1091250850898,45.1091250850898,44.9522464669899,0.374666857912926,30
2,64.0195525088877,63.4214088749367,63.4214088749367,63.5533819052769,0.476924023790106,30
2,65.8173279068934,64.9125523491111,64.9125523491111,64.9296498783494,0.0628872041013749,30
2,63.2853853671358,62.2321060974499,62.2321060974499,62.505545532093,0.042945913403514,31
2,56.2808087541708,55.4107175141213,55.4107175141213,55.3633132926303,0.0621438900791286,31
2,43.0477394530677,42.051470001102,42.051470001102,41.7133811384269,0.032164633392836,31
2,63.8750442690755,63.0540173932856,63.0540173932856,63.5468570283045,0.0423777649254295,31
2,69.7674149286279,69.0333294606545,69.0333294606545,68.876361374067,0.0405277682268553,31
2,66.8385959731961,66.2385157025462,66.8385959731961,66.1138360812296,0.211228853592695,32
2,44.0561483007336,42.8734005920812,44.0561483007336,42.9520525620527,0.156456690041318,32
2,57.0892257712985,56.2075196154057,57.0892257712985,56.4368015446924,0.262608254799329,32
2,62.2697512542503,61.4819704694501,62.2697512542503,61.5866196562324,0.197493445806707,32
2,62.189309274341,61.4647548311374,62.189309274341,61.508354493001,0.169354284837745,32
2,66.8491907207822,66.2828884225401,66.8491907207822,66.3736780333611,0.406995649569995,32
2,40.5698547680833,39.5698278070672,40.5698547680833,39.9349650095593,0.138244347273671,32
2,64.0051560883908,63.2528666400822,64.0051560883908,63.6415331031058,0.206572739382647,32
1,62.6978949239959,61.9978486664851,61.9978486664851,61.7536990100505,0.0202824427503911,33
1,51.30075743049,50.4833595953724,50.4833595953724,50.9314744414689,0.0565861151287983,33
2,41.4374746907659,40.5542098878715,40.5542098878715,40.2424471956564,0.0271780833546899,34
2,56.1762281078825,55.5349658000885,55.5349658000885,55.9498894575434,0.0310714160449228,34
2,47.6591688034099,46.7627226955556,46.7627226955556,46.4794965682801,0.0425777081903794,34
