"SS","OR.A1.Est","OR.A0.Est","OR.Est","ORX.Est","PS.Est","SCHID"
2,48.6344911142744,47.8994797023132,47.8994797023132,48.0563458675216,0.369630648237546,1
2,54.5251213813906,53.5604922133346,53.5604922133346,53.2931890517719,0.661949778622181,1
2,48.1994628086247,46.9011099584984,46.9011099584984,47.5637441143558,0.397661885470241,1
2,41.9408392115897,41.0714512824041,41.0714512824041,41.547853854983,0.294311638067461,1
2,47.86466163482,47.1560720159055,47.1560720159055,47.9853451205407,0.187672961587448,1
2,59.7044151085919,59.0508667320034,59.0508667320034,59.1645118420256,0.638602301055636,1
2,55.1253626701612,54.3100767988254,54.3100767988254,53.9974717456637,0.595776058519773,1
2,58.049812172378,57.3015149084294,57.3015149084294,57.4549450787118,0.238642796585809,1
2,61.0910946685324,60.3339075668126,60.3339075668126,60.3648743420671,0.390395896149104,1
2,47.4526708209415,46.511697880482,46.511697880482,47.2128722489515,0.21106375790846,1
2,47.8538816776667,47.0814089054771,47.0814089054771,47.1601368981776,0.451937121941669,1
2,60.821123587981,60.3224668517507,60.3224668517507,59.0969232061764,0.33898613891703,1
2,43.7676640506393,42.9265988338854,42.9265988338854,43.2410886604245,0.283059552714387,1
2,45.4816139246153,44.0664919952809,44.0664919952809,45.4949272676322,0.478063005325444,1
2,56.9240711364666,56.2101884345161,56.2101884345161,56.5862928013996,0.397756471782456,1
2,51.4749316029073,50.8282244129521,50.8282244129521,51.3392629056224,0.235587263624232,1
2,29.7960089203561,28.3432861320102,28.3432861320102,29.4103930272475,0.149340211766213,1
2,29.7943822927381,28.5872406266417,28.5872406266417,28.2166871864805,0.0195396939232664,2
2,57.2999451964919,56.7458995892299,56.7458995892299,56.0809191027436,0.316308213255851,2
2,62.7017108514434,61.851838374738,62.7017108514434,61.8149654088394,0.315598279328555,3
2,39.9396781134166,38.7078844232247,39.9396781134166,39.0309008912022,0.291453748459869,3
2,55.1105876702379,54.1100677558508,55.1105876702379,54.615408350552,0.388562664317148,3
2,47.8088265842814,46.4011953763362,47.8088265842814,47.3166471184904,0.249837615766084,3
