"SS","OR.A1.Est","OR.A0.Est","OR.Est","ORX.Est","PS.Est","SCHID"
2,48.7221465377374,47.2966474811036,47.2966474811036,47.9973984351353,0.521015216384931,1
2,54.3813470616671,52.4922154291131,52.4922154291131,53.3870087580429,0.651773483878069,1
2,48.1002811911429,46.3513771036227,46.3513771036227,46.9441578805004,0.528954066880757,1
2,42.2501444626165,40.7953859910793,40.7953859910793,41.2540884391232,0.442006790642829,1
2,48.1143359388457,46.8776123086167,46.8776123086167,47.5937360475391,0.219248704306141,1
2,60.1913294951957,58.6885288732101,58.6885288732101,59.4069309344407,0.641392618540428,1
2,54.9028954711387,53.4872846384033,53.4872846384033,54.2516857134062,0.541487725637525,1
2,58.6472858162584,56.9681607806637,56.9681607806637,57.9883145742186,0.368639810308166,1
2,61.5245979158457,59.9029827891868,59.9029827891868,60.8321698847222,0.572953494360591,1
2,48.3670114175144,46.819111827209,46.819111827209,47.3310366428474,0.319789071350741,1
2,48.0809091416024,46.6202103878427,46.6202103878427,47.600890394726,0.576121704364448,1
2,60.7169157136408,59.4742677913533,59.4742677913533,60.6246232609057,0.471762289934588,1
2,43.9281075062541,42.4798323513748,42.4798323513748,42.9455972567227,0.419217365245028,1
2,46.6113793381317,44.6528480808495,44.6528480808495,45.4413940466731,0.497455001700215,1
2,57.8315691406307,56.2379356730386,56.2379356730386,57.0601244822016,0.476508736842104,1
2,52.2150762242975,51.0038073490392,51.0038073490392,51.433082322195,0.298219740442548,1
2,30.0677260819813,28.7428373824699,28.7428373824699,29.1214621284251,0.128537867726713,1
1,28.4546277136701,28.4192614308163,28.4192614308163,28.8125468309293,0.0167107220177984,2
1,57.1817262886343,56.8309642950994,56.8309642950994,56.5765653582273,0.183811240235198,2
1,62.3271972563867,62.1608783258626,62.3271972563867,62.2680308188663,0.186029238163091,3
1,39.4802085035556,39.1405761127829,39.4802085035556,39.1020354388154,0.108674646312034,3
1,55.1350174727754,54.8709389988935,55.1350174727754,54.8091894291508,0.1377399948705,3
1,49.0000493222571,48.6073656169907,49.0000493222571,48.6465710270784,0.181384379856243,3
1,47.1873977560118,46.7490650232984,47.1873977560118,46.8956159644033,0.217583782821547,3
1,53.1248566917754,52.8140491826811,53.1248566917754,52.5512036725978,0.0747218983521002,3
1,73.6918385468562,73.5525185676732,73.6918385468562,73.7302178399874,0.240939217587877,3
1,64.5008457261952,64.4339759316195,64.5008457261952,64.7413798329834,0.327540456938367,3
1,63.3892946536696,63.270589713717,63.3892946536696,63.6109391194502,0.0580825404398543,4
1,65.7922874585486,65.8244365307536,65.7922874585486,65.572154818455,0.0383019117768022,4
1,64.6530150595894,64.2823795022286,64.6530150595894,64.6236551501753,0.116605865109813,4
1,63.1816024638453,62.9977684055918,63.1816024638453,63.3235271099509,0.148512238599323,4
1,61.8009446804427,61.3867176590409,61.8009446804427,61.3981229112304,0.0260393000617125,4
1,33.7667715937712,33.6737781302125,33.6737781302125,33.9845508156696,0.0842078883972904,5
1,40.3174418636013,40.1718565396545,40.1718565396545,40.0625729787389,0.149430172985375,5
2,65.1212510898146,63.1384743091086,65.1212510898146,63.6544261602339,0.634544855810784,6
2,49.5231590086689,48.0986990501432,49.5231590086689,48.9943335764912,0.56322687338221,7
2,32.5271867678012,31.1869636231966,32.5271867678012,32.1260430074345,0.326246369510406,7
2,47.1640635628593,45.8918722119812,47.1640635628593,46.815655843555,0.431864982959807,7
2,38.8963371280002,37.5037887612739,38.8963371280002,38.3848705467036,0.491031267534978,7
2,57.6919449657238,56.1929905136786,57.6919449657238,57.2332430314301,0.615116451538674,7
1,45.1604140997545,44.8391751837689,45.1604140997545,44.5612051956509,0.100610124640296,8
2,62.3708959344323,60.7429207244015,62.3708959344323,60.8310575984707,0.0262516066077907,9
2,71.8478140687601,70.2047025808967,71.8478140687601,70.9085228528225,0.33943467239118,9
2,57.9527177479014,56.9062542273066,56.9062542273066,57.050215921123,0.0453838134992983,12
